X,Y
26.406537481788174,17.753234930115678
13.487600328773402,18.21898654373468
16.748870536190797,27.215015481758535
22.184715379879364,17.432559823101577
10.232350618856717,11.08844651189659
12.647356641046828,15.929891775626661
13.432482619255346,16.690061661107634
21.447517782979666,20.26904604633881
22.262165938244628,25.396892618672297
19.2213187377239,16.79622554609925
23.329745742375707,24.759158164592026
23.01258083318801,22.32741020863249
14.497915535343363,23.51357317092063
24.090689223671237,16.15969390482797
21.969531989278767,15.62391891747749
21.03610672046663,22.282335583553806
14.39731935346616,24.488515105564524
17.368641436991876,21.617704456940178
24.9847796514497,20.62598564749527
30.12822190475831,17.007161075584804
23.92722268681612,21.949911752989408
19.98721240086696,24.973358746040688
28.995714684244643,28.87910837347179
35.01018242094506,21.550995408055805
20.806677075734285,24.166145962570212
20.841091214992616,17.067291082771895
18.786507416350336,10.837957166650122
22.67323464056824,17.406067792721913
19.773184987145044,25.4566777595866
18.52579598571677,21.398573089038692
17.863574521775703,19.944336319885544
20.050861250151595,26.41566858485608
26.028551573871148,16.649272604263093
23.13923425095603,27.817032117967955
19.403096531117733,9.822113982912338
15.128747257264791,17.432134078889792
19.40106260623898,30.691274039988414
20.49698986594141,35.11662107976505
22.51884053590406,21.981466263072235
21.77192745245786,19.010332582669875
26.647810394142155,15.203872825694187
19.42227778522162,22.70226256113776
27.344422381260664,26.01460693779814
20.731164994769983,15.665351060679122
17.11929577139194,19.091268344585874
18.023325917722673,24.242767435457537
21.766726919037918,14.339389711298729
10.6349828992393,25.242842428512127
16.335707847840887,21.5604918176493
19.039583466941664,15.004214800444426
22.519868689024896,17.067545038784296
18.29025356528336,18.554137022704882
19.981504711943987,15.870223775424225
20.757252231764284,17.501684509940674
21.66940470833407,24.168098295008004
14.332968909644595,21.77718377538694
21.249832523581233,24.252902322592863
14.299470379992279,23.03659337953605
25.363440392594242,16.74957321037801
16.928141778618176,19.020798397321876
30.359367496800527,24.351920699785122
18.516042373885103,24.24740237243154
12.955569657442915,26.481133258720355
17.79128755838107,12.96009091909955
21.40499854219511,19.20971976545479
27.12244206021808,14.124222630134668
15.875794817548025,27.014630950874952
13.965126013142083,19.626426951200138
20.548381239452663,17.440465180257043
20.90302724417886,21.887890230693415
27.404877567334136,16.065441350432717
16.080000321410914,12.147114354543554
17.487447136487194,20.140190036465842
34.997622290715164,19.22504680679701
20.607601768562983,25.76632498445767
17.695268268870482,23.733590998297554
9.502050040920064,26.48550815647802
18.281806625788157,12.480077202731636
18.02034678874847,10.230692606438783
21.49950937895919,18.55583534942798
22.539469184803117,24.583613335798265
23.07781803305728,21.17616521473195
17.030095654427654,32.688011982178914
13.431792967388454,25.94978210839283
17.285678119349,16.919009618087664
17.900442162609572,22.52765734315349
20.68008190582111,13.732470259305574
19.21884017529593,19.577270487793406
25.558708835770176,14.100467367554536
26.18408451361545,16.227486737553676
19.442211909955436,16.295862566915158
15.127132325989866,14.535524046577148
7.901889950595965,23.240534220121493
18.67479869703509,21.38415345760123
9.482296873643637,23.613309288443013
20.711278066184807,17.902892031702347
22.974795237725996,19.12253935656485
21.384347821320176,23.694191723294843
22.614681199314212,15.516653545184614
22.798114372727568,32.316470555544
21.328037433011968,25.411211245541082
20.447306419156725,16.80732573605621
23.086275825573136,11.962842056140913
17.614816012567584,20.287961867286537
22.639310039438268,27.44653401097222
27.87132027836251,17.39792633232048
22.41495678036207,25.98793693602972
19.309536158034586,23.363585126948493
11.870987553939292,21.643705350191823
16.774422355163317,15.607531524480422
30.440509748298393,16.66607463415278
16.218734094255847,19.062511858838942
28.766368797240887,12.619139525219836
32.323877951708745,16.133218169982033
20.00478868323523,23.054587812462405
16.120143669751336,22.81021184917838
20.69470494135974,27.094712710258555
20.11707954501734,19.038291885693805
28.578966665743607,24.534582831154417
19.376469359050084,5.026953109568172
8.19431427906347,11.994049345888763
15.135893819172667,18.562615405163818
11.681306840205686,17.741926349752234
12.93313726377861,21.32592589932456
20.415683512118523,25.70218504620587
22.401671968427607,22.07236339628249
23.898687255544232,14.127179736632709
16.5851238105734,22.906614177039884
31.709450923099247,13.466108291073922
29.430480720086923,25.242002723932494
19.297521023172184,19.207359653596033
19.62314850403571,33.30283777508944
15.033998342998363,29.669115016914944
11.22954801595921,23.395000573060766
24.766233909937252,16.40130120906924
20.860032999094127,33.21853024020938
24.363251003533673,25.51767730828503
16.025310726423456,30.085509083066096
22.23436832632717,21.456371464176385
22.348518665868642,24.366392945265297
16.688772601983406,17.511913417634847
32.82167011215624,18.481134339529415
55.28234127131694,69.11635461307388
51.09432607591004,85.24496579980195
70.81996612007211,77.6744881209358
60.78454314331331,77.24032704407185
48.98556803324908,64.61909434998721
61.48167556220278,66.96017990279088
52.49028931638234,71.701491798473
68.2454852773536,72.06745019479142
51.55699596341546,83.63377389955896
63.55527573180115,89.66729929794988
50.38532179097888,60.11986081819603
55.50520004835264,70.12609621189345
62.51270302194791,73.11347684920999
54.57235160570337,76.62359430270837
58.424358876660506,76.8013124670853
52.342785006903796,74.3735885065747
61.25279740821939,76.18760288825865
67.7051203899432,80.13555577472829
64.36702311586092,73.47108632443747
53.927426974088924,77.61954159069671
58.82355933948883,73.0695307936656
62.9411849551548,80.71844168646837
46.71284930075459,75.78036345609567
66.94247049399236,79.53554678938383
43.88957622755419,81.4580066591868
54.14017612934302,85.65836044224336
72.36991753378614,63.363064015024605
65.65397922073589,71.09917798592392
62.0351235140441,66.76216733930781
60.78581764434528,77.14022552091068
60.598201921696635,74.63034705635322
57.783677640437226,77.28128722313674
61.06975696481782,81.77573096136094
56.41634970158131,75.77318748038286
55.31596268479894,86.50485568277665
68.15190552995809,63.08192930811589
57.37202388527138,87.5917645988894
58.36788095586063,82.30072967009926
62.158570371561495,82.0982474038444
44.79724032576334,78.09251210150856
50.17227550494044,87.08740796304039
59.43928267761532,81.18374647316439
33.420327426630806,89.9595734818401
57.963460025017895,79.38709102894698
56.86107379418539,65.60392763932438
62.34709463845525,56.29693201573684
66.6232292302743,73.25969419228001
58.44543195153085,76.25490967359036
45.90496743693634,75.65680663405911
69.05641044789131,76.31771760734439
62.178807053714486,78.15770746844103
52.88524005900205,72.71781194607843
67.26208733960169,91.62304298647598
52.34797332720977,76.54436879818911
59.81042961579225,72.78568313421233
65.61730449902507,80.1854037480543
75.27822798472921,83.76118047921767
59.203202123264475,70.17717289080333
57.536506327934646,71.16372374664307
56.93314626717847,90.2627163338238
61.79771044910266,74.10628543683532
60.90008657855658,85.67228417474166
59.02448503962784,56.534517010653126
70.46815406697277,56.79667585272033
46.856951194414385,66.27319025889302
52.84834180983804,63.16207703071362
52.651867596363516,67.84998194862256
55.89194257654324,67.65632947031312
67.8290979244817,73.04036883272404
54.847188526475165,64.88806290876002
63.371197876245674,73.86787496934807
52.100107038337455,65.58957827784393
64.71843641056594,71.51692016411305
64.9818471385384,86.2153756838038
64.07117033930895,78.15189953025136
59.33192704806624,85.38632722417645
62.29583741800037,64.70205067436008
71.78795491316816,80.16588714821683
53.91491580712602,73.79851998444818
62.913649333558894,69.02294023147884
68.6138462797639,70.29759756452968
69.38535596496526,63.19188254531585
59.60439235948427,84.85334672986885
66.94477686804858,65.04644771033315
66.49677566216239,71.43151855162999
52.45262446840906,72.11806800524101
65.4210677437101,76.27105082194349
56.61595128152345,84.51726133945209
59.51297469616163,78.69273005396398
54.1381696960286,77.87558701451744
57.82427352365364,64.56294753567569
62.81990420178231,74.17786043002604
67.74850170920018,67.57926554679975
59.314243835735056,68.12314948816544
55.60934960182607,73.47282559351753
49.576279773740126,72.84313307989835
66.95159801077624,70.55768723684274
55.8480029903712,86.98632975147811
44.297115315892064,83.56192745133923
49.27866270642593,61.7862689724183
48.48902072355372,85.89134409687105
60.60738338500349,79.6926400005462
54.91387368701169,77.49684783925363
52.44276924557493,66.87486664982525
57.67361883180735,76.16140080155061
73.08147763738694,75.49832355005665
57.066959312724215,75.9151495458742
63.18015660336603,72.42196848958109
58.25216160171967,89.21204590167075
77.51423457122462,77.75237286622941
77.82760498000542,84.43105828505122
59.63423941051055,78.37233835934508
55.303171205672456,65.41491812133042
64.68204756747294,84.97461007766677
63.070953023793116,73.76227344553337
54.29043899456159,83.50499950667572
48.28621388725945,68.44383394932974
74.76143981229842,59.21740516054781
60.28740476084387,88.42109518599459
50.401246909912345,79.01842196417691
63.21555110525501,70.80585183934
63.09926139444356,74.28251244104807
71.87562944395633,75.22077294617503
57.25158480184977,77.97607272375585
59.63893462962065,74.87841469712819
57.46378844477072,70.42023923756136
70.6221409135743,57.439199626989634
63.6397369828887,84.96278016586807
50.05702781879437,59.6611831209384
49.088293014121234,68.36774929715374
47.40263272165943,69.71385378797746
67.94010794454186,88.91150352897967
71.61113003391799,72.00025906969243
50.56436254316174,87.69305121250314
56.341891344339295,74.99329254126347
61.94045022102462,79.90758131512352
65.2431261175774,67.74140669464514
53.001459998775466,76.51817551863108
60.97987248854285,71.85485168335008
67.55007110100571,74.55093460004785
58.88887657060938,85.72368390432139
74.63042127412088,75.47956823300945
46.94874507503139,72.19482977610224
56.50102461782082,77.47399779422811
62.400470721509066,89.40704289628087
71.21430683364196,91.33250734010068
61.29202992760563,85.46865908871914
69.67936974029685,68.06293546936521
67.13773935348023,98.79950307017187
62.98403408774586,81.37952036106967
53.18905828505225,66.79779867927688
62.06707782255031,73.62975918265857
62.06639320664407,75.01909141748612
62.43006023610737,71.3807433192266
58.45554860204541,81.06552613044987
52.36254545300719,72.6277531672434
56.588411123817075,66.60878471892951
56.65066887019636,62.74191162989294
61.720034765341815,83.63335486633918
62.204958834513775,78.44204525314741
60.41522084595005,70.44198860887523
57.7596152905316,74.3263086359871
68.83515763965323,74.78756343839181
60.97346271470507,81.22355558707014
67.10753884564102,79.32727632411219
66.98571938268442,80.31232950157765
55.64686739734651,84.95464613190381
56.11519581588953,85.53416368779921
67.2643536686125,70.92301352428697
54.999773122067836,76.47552089440188
64.9067144766198,77.31036552201577
53.09205177845206,67.3621058145262
69.80400268232565,62.33858037574808
57.27323611241777,76.18006147049648
68.33226082674788,67.0788080374547
50.799543175803336,79.8442352720601
66.04163839623523,66.98636194290451
56.130398936601914,66.10623839421785
50.3470483328458,56.87723170778091
71.02692154569507,80.07368246127882
57.46580445233927,76.16454262020852
66.19082426904076,78.93770221824342
57.204360839676795,81.5507470827215
55.236341366171075,63.35289084802989
44.50169527064839,69.68565717884019
69.67895163294229,60.099793157391375
45.71695338589715,67.65707407378183
50.04461380138224,67.41002174145957
51.680934012492386,68.66544436959238
72.03820815689338,74.30548208075658
64.93601228368273,76.7139811893589
63.859702691148925,74.06535523780795
58.49682355382438,76.72997296856545
60.50705414927562,89.10644780202826
46.56345179425123,67.57443524952745
58.22451641615114,85.92844284571916
65.69989186956835,79.45631327371828
77.21684688263623,85.85016167969958
63.03348001039727,75.73357401806672
52.158401141289815,85.86254364147362
52.45368901630034,66.611789468417
62.299204701666845,80.05321558854659
66.62498541238598,81.14133992177571
69.04609906425817,61.84533341316129
66.96148843573513,70.70192157373964
70.12326545266305,76.54173228194976
50.63187676631061,67.2979932954029
47.64500924077541,68.40304289712532
61.90861012718648,79.88277430787124
53.06280746553677,77.82208547626631
57.13314697775879,56.47307992926646
55.66602750889759,75.38957814111004
57.84092203386262,80.5620119174165
72.32305346093003,76.60574412044858
71.5341222217867,71.39697269472887
66.56665724696377,78.50686014736061
52.38355353560851,79.95942937164821
67.22835191175221,82.09551534218116
51.048447261851635,86.23117822642064
47.71390051330553,89.6464812905867
59.81648929748871,72.33245547384085
50.547437392153896,83.40203416433455
54.27092068932359,64.1640572887228
62.548619462295136,72.69478807588712
59.25873846920561,80.71436956869398
54.09141596313174,86.39457154943427
58.31094814189457,67.36417795953176
54.05932247405068,89.77621825397594
71.02990349736011,70.48247638911648
53.4642209191705,68.32422534850389
58.981610034742765,66.8619504041321
58.377958660617466,81.5245194016039
43.44746513669317,77.92675221436598
64.93611066171042,85.1164039671028
55.182413620578,69.18991329349842
61.05762802677164,73.96847279420126
60.45267376948448,77.98328309297136
49.91912792532768,78.32440993023083
52.360663749674764,90.48948927519339
55.84351166713623,80.10804209082224
51.11793370199641,91.67377622583379
60.40762385447912,78.52018805542764
62.513718080889795,68.07835834669329
53.74573728306402,73.73672203678153
73.75579842387025,79.19537217149006
53.153649173056834,65.38226392572096
76.4903463610564,77.78059719389408
63.92606421246196,79.936720822725
56.03141478576651,72.30616298456309
55.208118171999175,72.0522938946983
64.34372166418214,76.54493658334458
67.19714382033423,75.90379491115418
57.917726504468014,78.28776847229338
65.9494045687053,74.2426552065313
65.89400084692068,71.30001648732656
55.66446369567445,73.30919111942866
56.21671105005612,68.84372168840876
30.805125391358626,72.28064763129403
48.66931596319253,83.23540742954121
68.37341312942186,90.56141914187813
64.46487344326059,83.38169723387071
47.25233401992993,68.13925930720731
51.28161572165479,68.55193781749645
65.83393353202887,75.97249873324836
73.65324293877839,82.14358152638175
56.2177697575152,77.44065589317508
72.16900886779909,84.84973082220282
59.25801510284053,69.21153609513341
68.28013741381436,71.1048454480139
72.72490957609091,79.72289880472022
59.24497001352972,68.66595954143662
60.2480276351168,58.21233523714746
56.195035116643446,82.51702051472961
66.64008692270409,73.12042046257031
48.76304608678734,74.52624356765376
48.773407729362646,78.0941106922977
61.3191856692197,59.61180849532259
61.17323717149752,76.0330896667782
53.65426242746724,65.13013740342022
64.34174691517592,78.25443588468903
37.44987605685565,61.17713662308017
62.00560643202925,80.61880979656347
62.17006382289719,78.02582036938371
47.49550208323414,58.58915475099288
47.46039591713732,74.60572435126038
70.7010982796721,66.45862940856664
58.910646503948485,62.399119148965326
59.56928463480589,79.89756485301407
71.52980505083355,76.44594744925618
47.5915145014724,70.07927339555313
54.29188411994317,80.47084543666466
54.23997672090034,65.51606840382763
53.553818769187686,71.3686385282159
62.7465729672829,59.74872129348783
48.30912347816439,93.05773090265662
62.66291900327678,66.41763314074922
64.50637969143509,84.14263003256231
50.51362947122898,70.00287677243847
47.95490976143513,68.12191424541852
64.30476269368478,74.18248776369117
66.77992331666974,83.58318442721227
53.35420445573408,62.864944727065506
76.20932893281818,82.41443370060249
52.1948834998132,81.76408854563863
44.895424240573945,71.47974289840987
67.08238172960984,56.539831262044316
59.769433174642685,79.38667147925369
70.8961741650619,70.71462428757762
58.31493495836542,71.11840158830091
62.059572515515576,73.94243052701108
80.77017189443282,75.61894928515066
56.50182265435984,68.86766474756023
55.789539929204516,82.08433630594192
54.93838562118445,81.89277520738761
59.94429917741977,80.87943074747743
53.82169072247238,91.8986421040257
57.794241575616006,66.6328418522305
63.93241715051682,65.18955814872889
53.03407064690643,66.55628420351827
65.51970479283295,81.93741853858644
74.29989837432387,70.68524289630878
63.987980779349314,86.85733984246721
59.88025365157427,85.05067277949382
57.71062828213679,68.90036545659123
56.81340785112901,91.2291820151444
47.20591194951598,85.16345094662921
58.58415873406256,61.16686019255292
54.17257647113353,79.37907731128688
65.200908048484,93.88332525503155
74.68292261039902,80.09347656768023
52.29986270357999,65.99620947733823
54.35589642361878,58.83707950050301
49.984206284138864,72.10019949634625
62.409359931716516,78.72310794845471
54.319460977014366,57.297608686722654
56.16784815894064,62.38515902422008
54.34222112001167,83.51670387620446
56.653315705549396,92.33604257479574
71.93143710025433,67.24994821583712
66.60421908061684,76.44663130973414
48.09720752412337,64.8088379806448
65.16476491147596,82.5928980922627
44.23201069357643,88.44708141205658
55.72064976306951,85.11230594190748
70.14972145488575,78.15982683965782
56.85351291709402,73.54752726726191
72.77362424653518,83.74392846211569
48.00454934247678,60.46358835467848
77.51858937938547,65.08927599788481
58.33597089651237,84.7956758953731
52.14270642878786,76.94014546284137
69.48969797959445,72.88364650316387
53.51497807482259,78.922746784047
73.6615014378619,76.0990249245058
51.77883512753098,74.22390477083792
57.61649369511884,61.83473064407528
43.090237628402924,74.46086523001465
65.71073806708652,74.92350388028858
49.980980414504586,74.87042051835262
50.96012354117482,73.83534477183841
62.62378129629365,71.50931817687584
68.82622314673922,82.47301307104432
57.57157947438829,66.21561187324527
55.819762151555345,73.53735546505776
65.28542303903035,75.68792591736769
52.46322298052353,76.39186463767437
75.65867568968733,73.24730692375614
63.85009901286443,75.47027161836746
55.13945213512162,74.74998069166543
69.9029822948336,60.62042243498624
54.984163004848405,69.4043296234826
41.08182147172748,77.63704082219704
58.381504871677194,64.32288631167637
61.5709125918751,71.33911404348518
59.55820369832658,83.24162244451848
62.006152340247866,61.82391859964436
50.58331488065286,77.91935094127241
50.126092560253454,75.3713928848174
70.87928390905954,75.45208684486904
60.865411630631606,84.09215451305786
56.57161204344121,70.47445650712325
71.22094190918729,69.72550293722207
67.62798009259406,66.73699244453768
52.94814361263572,85.45168730087424
59.051755808274336,72.28595950583714
53.17414480256856,77.66971452542839
73.78809293184639,80.9652053906313
47.31006313584003,80.65121913849514
54.316481444930766,66.65980000557043
74.12726114131631,78.0968325876534
54.78542581402969,82.33117801322945
76.09725877598737,80.5812214779115
68.79506711880913,80.50100702028863
43.87302805295522,76.38261558754121
50.12307624035442,75.40639662475225
63.85315160881461,69.27306714915585
62.39757691711046,72.85043195481092
53.604040278073775,84.21269298692694
60.905300648419185,63.05419977505613
59.90758928465423,73.10147013958435
86.15293488984494,30.856643274889503
86.50612575507434,35.10499577661416
80.09020400451436,30.727792540476994
86.08226409325115,27.45697508768197
83.57889153450009,39.00697079838479
95.6821050752264,33.778496498510464
90.9536412659982,30.293522788548177
83.49742594106327,28.732687555093126
81.75018734861011,30.72037182460108
74.77495569822509,36.787183162090045
83.945786066618,33.64755425273556
76.45045681429536,40.35978346367537
75.54853374280609,27.046762492176953
85.88015452517976,29.02146681787733
96.81500981450685,24.707724032219474
84.22334066270157,35.26063420721488
77.82395795109343,35.59904647898792
89.38270135218926,36.66561229144098
85.58929875821542,35.18260539992254
83.90364569121472,34.06459252523636
82.10456030195158,36.466915731882516
94.91614886512919,26.713653403184317
83.8809200390184,34.463375952238
88.53195832297799,26.573249610796598
92.27693798214828,26.285256568592313
77.6489690888544,32.37474527659936
86.82668776521326,26.21810670722844
83.23977343141165,36.04693571420789
80.54708216450796,24.641025967594572
79.31707279511909,34.370128071851994
85.03062712133818,33.438986454056625
84.33315919660154,28.362433263551164
81.69716578484618,23.77229480294102
81.54816056702805,25.62044812642717
78.52412480856151,35.381506521179645
87.12144186836888,32.51807371832441
86.3576082333458,25.82546978340241
88.75830576670032,36.902183922675384
75.03363853841729,28.596010007355076
81.76827949703475,44.78884366881017
88.73086279367567,41.612746141648984
83.9281000629808,28.994392049284823
78.38156020057296,41.08981914419104
86.8800117799334,33.84097762138771
83.2238829175744,33.73716392707159
96.2102512342405,28.305981398866358
90.18080602416741,26.94420374031038
79.0712115263379,36.44115159194904
74.35791043322304,21.306493197240915
81.061890789253,36.36357757806088
78.45231464846883,28.079731689579727
82.73645190428518,41.92485734939859
74.9037790515269,18.33330659896095
81.92984921162454,44.0138577526407
86.10122677830425,35.12025388097433
94.13319602748776,24.312107364644064
75.58355115625541,27.827884180177385
90.43997931383045,34.84839317302277
89.46528160102035,24.936802896544414
88.19979464917364,24.998814328271926
92.75458425963832,27.740437810064073
83.58963953926089,33.16383548779386
85.30053031015235,29.14794436088036
80.88891427414833,31.222730267994486
77.09788943038835,32.50673545052953
93.25560616007674,24.896639682102595
83.43953626521059,36.35293108484212
83.86726421776491,24.897669919408344
77.09582744885151,29.534839045878794
81.58968797086231,34.10574841300065
83.87649665640451,36.00829570449817
85.48568822895186,39.41498045684025
85.57914295629583,24.14980785138066
82.46224226089168,30.527411396954378
78.1168726234972,30.5216079289662
84.23811328553273,26.85633977714764
82.41694288849658,17.870515529363757
80.28670388829481,25.466606633812653
89.08373477084137,35.71496850167506
86.75498563374822,24.460374441393565
95.5915263928245,38.960697115730724
81.99181427718669,21.430493154660006
78.70185690411314,34.4246000982831
73.49366043251621,37.357495608430646
96.38526545532139,21.68132031186093
87.34348842712178,18.113257413635196
84.77236464549608,30.715903676360234
97.19301803101469,17.489714277231894
91.55935384558545,23.69209034912376
97.42708647046618,29.894845112811495
86.57721947649244,27.202777108925776
91.02518899258067,17.983180706436695
95.21577328444442,33.56628123479947
83.97470717066449,33.627634749276616
72.96774249659694,33.37257593834389
93.64091318837865,32.81580002712548
92.59873746403875,31.63573895191021
84.08497044945224,28.942655736072542
90.33829797211096,27.970759271938824
70.7935107752788,39.21069330097276
86.32121634052183,33.30549420683579
80.360239806305,20.29278408364535
89.46944539289049,27.335407087189253
80.73431240141483,20.539397512736844
82.63482643264767,27.56107913865516
79.01613477573414,38.78767245992516
92.56558831398617,25.45980883109023
84.74822267267862,30.03651827679158
85.76280413018775,22.494650862281674
90.0496328811314,22.449367700448025
80.67788150585515,22.07839646714684
80.30599580894366,25.929221548086463
87.35462781428825,27.730256245989153
83.85499069347635,29.175070446633594
83.15796680860966,14.926733912757452
80.33641368620609,23.315115803334237
78.31250394914865,29.217939922329922
80.85824102728326,33.27520728666876
73.70133845418859,34.07010151838978
79.15002594462091,38.096958004728656
85.68191776860742,26.3232614478956
79.9946258710014,28.047586950800085
76.67251103731066,28.21190612357508
82.58377489512266,22.915067411217944
96.1139184238127,31.160504769259646
77.53376868180041,33.847987151373516
92.94647386108919,35.574649866182156
85.39164788487409,29.68073726555038
78.51130180488863,26.716990534843024
81.63577317106032,28.250534793607695
87.03267935041795,25.41623661412773
76.53101748290852,28.801419174771123
77.04895599540951,39.40912323270513
80.49931818589748,17.961402511769478
95.19577656612746,32.14229118922788
88.0709349402242,16.556983317536478
86.09324838195481,28.1763636637894
83.20726325112147,22.332400141952217
87.27176275862043,22.50244421427088
83.39505513742262,32.59766746278587
78.63612686672118,27.646822474599347
94.55676755346612,30.54081165359515
80.76260428667813,30.151762387789233
92.7989697228718,24.428426109320217
90.9135077494701,23.886819079146434
78.124226293865,26.139678252281477
80.20227068337302,25.03955410562535
87.55379627157049,29.591208332936457
75.16600823327175,22.46676593940891
73.41982497157233,34.60490070731722
90.9176810999585,31.51682251141823
76.2411116979312,22.913340588054425
78.18836283104145,27.486729759180918
82.55933948389004,23.036942440844584
87.00401187412037,23.876309781506816
83.58811450121244,38.779854039165286
88.1004541868292,26.76372152124827
81.20375642890356,28.08571920556191
86.66514195487022,27.225150902385217
88.58706627818985,24.570018497083442
96.81743464421903,30.96704650299345
84.12751606583544,30.373057003761478
88.37459626672009,33.38800542111045
75.6457754160308,27.490373923780357
73.0726908937165,35.286432959965325
90.30510270843274,38.24348732858108
92.93893224497552,25.53883126348554
82.45473700186986,31.760975282460706
83.22327302816046,25.070921138367858
71.05458445427512,23.953100489844104
76.94621092214759,21.189954184731196
76.99657020988217,37.512960499107606
82.23924413864708,26.73313173030071
90.69888780521148,34.67466304536975
89.45896289457804,21.581759831505067
